A0_Raw_Dist,A0_RX_Power,A0_FP_Power,A0_Quality,A0_True_Distance,A1_Raw_Dist,A1_RX_Power,A1_FP_Power,A1_Quality,A1_True_Distance,A2_Raw_Dist,A2_RX_Power,A2_FP_Power,A2_Quality,A2_True_Distance,A3_Raw_Dist,A3_RX_Power,A3_FP_Power,A3_Quality,A3_True_Distance
2.12,-57.86,-83.76,121.50,2.2605999999999997,1.64,-58.94,-82.61,120.50,1.7399,1.57,-57.44,-76.53,84.56,1.7526,0.92,-56.29,-73.24,125.78,1.016
2.12,-57.15,-80.43,169.75,2.2605999999999997,1.65,-58.67,-81.65,109.37,1.7399,1.56,-56.24,-73.72,106.86,1.7526,0.93,-56.43,-73.78,88.19,1.016
2.14,-58.16,-81.32,138.39,2.2605999999999997,1.65,-58.91,-81.27,98.22,1.7399,1.58,-56.72,-73.51,106.84,1.7526,0.93,-56.63,-75.16,87.40,1.016
2.11,-57.42,-81.86,150.96,2.2605999999999997,1.64,-58.77,-81.14,86.72,1.7399,1.56,-57.93,-75.09,109.10,1.7526,0.94,-55.94,-74.91,125.89,1.016
2.11,-56.58,-78.44,151.07,2.2605999999999997,1.68,-58.96,-79.63,128.14,1.7399,1.56,-57.35,-74.95,98.30,1.7526,0.92,-55.71,-75.19,104.07,1.016
2.11,-57.45,-79.24,204.05,2.2605999999999997,1.69,-58.58,-86.51,97.31,1.7399,1.55,-57.13,-72.69,127.17,1.7526,0.91,-56.42,-76.18,100.84,1.016
2.14,-57.72,-78.96,179.08,2.2605999999999997,1.69,-59.37,-88.22,103.54,1.7399,1.56,-57.87,-74.54,99.20,1.7526,0.92,-56.48,-74.94,127.36,1.016
2.13,-57.93,-81.25,105.17,2.2605999999999997,1.71,-60.33,-88.73,88.82,1.7399,1.57,-56.41,-72.11,130.53,1.7526,0.94,-55.50,-74.17,105.25,1.016
2.15,-57.26,-78.97,204.00,2.2605999999999997,1.63,-59.28,-88.71,75.32,1.7399,1.58,-58.26,-79.67,102.80,1.7526,0.96,-56.09,-74.79,109.20,1.016
2.11,-58.29,-80.51,137.07,2.2605999999999997,1.67,-59.49,-89.13,68.54,1.7399,1.58,-57.82,-77.94,105.75,1.7526,0.93,-56.85,-73.88,93.08,1.016
2.09,-58.00,-79.25,142.82,2.2605999999999997,1.96,-60.82,-89.64,60.36,1.7399,1.56,-56.58,-75.78,102.02,1.7526,0.91,-56.84,-72.85,114.37,1.016
2.11,-58.21,-81.70,142.82,2.2605999999999997,2.12,-59.87,-90.18,58.18,1.7399,1.56,-56.72,-75.13,127.28,1.7526,0.93,-57.23,-73.72,123.39,1.016
2.11,-56.93,-78.07,177.00,2.2605999999999997,2.18,-59.93,-78.91,142.00,1.7399,1.57,-56.91,-75.19,115.18,1.7526,0.92,-58.00,-77.11,92.93,1.016
2.12,-57.90,-78.09,217.45,2.2605999999999997,2.16,-59.97,-77.55,149.29,1.7399,1.56,-56.98,-75.34,142.00,1.7526,0.93,-56.28,-73.98,142.12,1.016
2.11,-57.43,-78.53,145.93,2.2605999999999997,2.14,-60.46,-77.46,152.21,1.7399,1.55,-57.54,-73.87,140.00,1.7526,0.91,-56.91,-77.17,129.03,1.016
2.11,-57.62,-80.07,162.96,2.2605999999999997,2.14,-60.08,-78.05,152.39,1.7399,1.56,-57.55,-73.73,125.11,1.7526,0.92,-55.85,-74.17,161.39,1.016
2.14,-57.30,-78.88,171.04,2.2605999999999997,2.10,-59.68,-77.15,175.42,1.7399,1.57,-57.06,-72.74,98.19,1.7526,0.93,-56.35,-74.64,154.25,1.016
2.13,-57.27,-78.20,154.68,2.2605999999999997,2.13,-59.66,-77.55,177.75,1.7399,1.56,-57.30,-73.19,117.57,1.7526,0.95,-55.80,-73.56,162.93,1.016
2.13,-57.24,-79.12,145.39,2.2605999999999997,2.10,-59.11,-78.46,110.69,1.7399,1.57,-57.47,-73.51,118.12,1.7526,0.94,-56.67,-74.69,161.18,1.016
2.15,-57.58,-77.37,153.93,2.2605999999999997,2.11,-59.16,-77.41,179.04,1.7399,1.55,-56.79,-74.43,115.75,1.7526,0.94,-57.87,-76.20,119.81,1.016
2.11,-58.27,-81.36,134.04,2.2605999999999997,2.06,-59.37,-78.14,139.54,1.7399,1.56,-58.30,-78.33,85.19,1.7526,0.94,-57.09,-75.93,135.97,1.016
2.13,-57.50,-77.08,134.47,2.2605999999999997,2.07,-59.44,-80.37,154.58,1.7399,1.57,-57.68,-74.88,114.75,1.7526,0.90,-58.71,-77.54,113.28,1.016
2.13,-58.60,-77.89,155.64,2.2605999999999997,2.04,-59.00,-77.16,150.57,1.7399,1.56,-58.82,-78.15,114.61,1.7526,0.89,-57.63,-78.38,146.75,1.016
2.12,-58.29,-78.94,144.00,2.2605999999999997,2.05,-59.19,-76.64,177.17,1.7399,1.57,-58.35,-75.90,112.18,1.7526,0.93,-57.10,-75.32,127.97,1.016
2.12,-58.45,-78.09,173.79,2.2605999999999997,2.07,-59.44,-77.69,152.36,1.7399,1.57,-58.11,-78.99,92.93,1.7526,0.92,-56.06,-72.76,115.45,1.016
2.14,-58.37,-78.42,152.89,2.2605999999999997,2.07,-59.38,-78.08,140.43,1.7399,1.59,-58.13,-77.57,96.80,1.7526,0.92,-57.34,-77.12,115.69,1.016
2.10,-58.86,-78.59,173.08,2.2605999999999997,2.05,-58.96,-78.66,174.87,1.7399,1.57,-56.86,-74.65,118.12,1.7526,0.91,-56.71,-72.75,127.25,1.016
2.11,-58.65,-78.69,210.80,2.2605999999999997,2.03,-59.48,-78.93,135.71,1.7399,1.56,-57.91,-77.96,105.43,1.7526,0.95,-56.53,-74.13,125.58,1.016
2.11,-58.99,-79.61,165.17,2.2605999999999997,2.01,-58.78,-78.32,175.87,1.7399,1.56,-56.90,-74.41,130.53,1.7526,0.92,-57.50,-76.10,128.69,1.016
2.13,-59.08,-78.52,214.25,2.2605999999999997,2.02,-58.53,-77.20,157.46,1.7399,1.57,-57.62,-77.14,131.59,1.7526,0.96,-56.09,-74.24,145.00,1.016
2.11,-58.74,-82.17,126.96,2.2605999999999997,2.00,-58.48,-77.58,178.62,1.7399,1.58,-57.04,-73.71,145.34,1.7526,0.93,-56.11,-72.29,131.25,1.016
2.12,-59.04,-78.79,177.12,2.2605999999999997,1.98,-58.57,-76.40,180.96,1.7399,1.57,-56.23,-73.57,118.18,1.7526,0.95,-56.64,-77.64,112.92,1.016
2.13,-58.29,-80.43,174.96,2.2605999999999997,1.98,-59.30,-78.94,122.44,1.7399,1.55,-55.93,-73.77,115.60,1.7526,0.94,-55.86,-73.50,116.57,1.016
2.11,-58.17,-79.97,204.15,2.2605999999999997,2.00,-58.95,-77.96,152.11,1.7399,1.57,-56.54,-73.68,115.07,1.7526,0.91,-57.48,-74.63,137.69,1.016
2.11,-57.98,-80.41,139.64,2.2605999999999997,1.98,-59.49,-77.85,132.28,1.7399,1.58,-57.12,-74.20,111.05,1.7526,0.92,-56.77,-75.90,140.22,1.016
2.11,-58.07,-79.10,209.60,2.2605999999999997,1.98,-59.57,-77.71,130.06,1.7399,1.56,-56.68,-72.56,116.85,1.7526,0.93,-56.23,-74.88,159.79,1.016
2.13,-57.31,-78.73,208.50,2.2605999999999997,2.00,-59.11,-77.61,131.34,1.7399,1.56,-58.03,-74.93,88.90,1.7526,0.95,-55.37,-74.52,138.19,1.016
2.10,-58.04,-81.60,118.53,2.2605999999999997,1.99,-59.88,-81.07,135.46,1.7399,1.58,-57.26,-72.27,117.80,1.7526,0.93,-55.91,-72.98,140.09,1.016
2.10,-59.30,-81.81,188.40,2.2605999999999997,1.99,-58.90,-77.29,152.86,1.7399,1.55,-58.19,-74.78,107.22,1.7526,0.93,-55.48,-78.14,131.56,1.016
2.13,-58.19,-79.73,163.21,2.2605999999999997,1.97,-59.57,-76.52,153.50,1.7399,1.57,-56.65,-75.36,116.22,1.7526,0.92,-56.21,-77.52,113.36,1.016
2.11,-57.79,-79.21,214.00,2.2605999999999997,1.98,-60.11,-80.01,114.25,1.7399,1.57,-56.98,-77.35,110.07,1.7526,0.95,-55.53,-73.08,142.81,1.016
2.13,-58.41,-80.09,164.96,2.2605999999999997,2.02,-60.83,-77.88,180.58,1.7399,1.55,-57.86,-79.28,113.78,1.7526,0.93,-55.37,-74.71,131.91,1.016
2.15,-59.13,-82.05,138.57,2.2605999999999997,2.08,-60.75,-77.27,163.75,1.7399,1.57,-58.37,-77.67,97.11,1.7526,0.93,-56.43,-75.78,120.03,1.016
2.12,-58.37,-79.93,162.75,2.2605999999999997,2.16,-59.93,-78.96,151.00,1.7399,1.56,-57.30,-78.05,107.43,1.7526,0.96,-55.42,-76.46,111.32,1.016
2.11,-57.74,-79.63,211.60,2.2605999999999997,1.93,-59.88,-93.28,50.58,1.7399,1.58,-56.71,-72.68,104.27,1.7526,0.96,-55.64,-75.86,80.94,1.016
2.13,-57.88,-79.50,167.92,2.2605999999999997,1.68,-60.48,-89.21,65.22,1.7399,1.56,-56.44,-75.80,114.45,1.7526,0.95,-56.39,-75.05,84.42,1.016
2.11,-57.21,-77.79,177.96,2.2605999999999997,1.68,-60.44,-82.19,89.33,1.7399,1.56,-56.96,-78.72,116.25,1.7526,0.96,-55.42,-78.52,113.53,1.016
2.14,-57.64,-79.03,169.96,2.2605999999999997,1.66,-60.24,-82.60,77.05,1.7399,1.55,-56.28,-76.42,124.56,1.7526,0.98,-55.01,-75.45,123.31,1.016
2.14,-57.42,-79.15,144.46,2.2605999999999997,1.64,-59.53,-82.52,101.94,1.7399,1.55,-56.66,-74.71,129.78,1.7526,0.94,-54.87,-73.59,125.00,1.016
2.12,-57.30,-78.61,174.67,2.2605999999999997,1.64,-59.53,-83.06,79.22,1.7399,1.57,-57.11,-74.48,128.92,1.7526,0.92,-55.81,-77.80,117.25,1.016
2.12,-58.02,-79.11,150.32,2.2605999999999997,1.69,-58.82,-85.61,89.89,1.7399,1.56,-56.93,-73.73,117.68,1.7526,0.95,-55.31,-74.43,142.19,1.016
2.10,-59.20,-79.86,174.29,2.2605999999999997,1.69,-58.97,-79.30,82.00,1.7399,1.58,-58.40,-76.86,106.18,1.7526,0.93,-55.16,-72.47,129.86,1.016
2.13,-58.82,-79.45,177.08,2.2605999999999997,1.65,-59.29,-80.55,97.06,1.7399,1.55,-56.78,-73.76,107.45,1.7526,0.94,-55.79,-75.63,123.50,1.016
2.11,-58.34,-78.73,174.17,2.2605999999999997,1.67,-59.85,-82.08,107.00,1.7399,1.56,-57.22,-74.40,103.91,1.7526,0.92,-56.21,-72.64,143.84,1.016
2.10,-58.03,-78.54,150.54,2.2605999999999997,1.68,-60.49,-81.81,94.69,1.7399,1.57,-55.62,-73.84,105.57,1.7526,0.93,-56.25,-75.06,122.39,1.016
2.12,-58.81,-80.61,161.21,2.2605999999999997,1.68,-59.62,-85.11,89.56,1.7399,1.58,-56.69,-73.97,104.86,1.7526,0.96,-56.33,-74.87,140.72,1.016
2.12,-58.74,-81.23,188.90,2.2605999999999997,1.68,-59.56,-79.49,98.69,1.7399,1.58,-58.60,-77.51,92.91,1.7526,0.95,-56.23,-74.47,120.53,1.016
2.12,-57.77,-78.92,208.20,2.2605999999999997,1.69,-58.89,-80.48,110.03,1.7399,1.57,-58.25,-77.56,92.20,1.7526,0.95,-55.82,-74.60,127.44,1.016
2.12,-59.06,-83.03,182.10,2.2605999999999997,1.67,-59.27,-82.60,104.69,1.7399,1.58,-57.57,-76.12,96.61,1.7526,0.93,-55.93,-72.73,145.97,1.016
2.12,-58.23,-81.09,150.50,2.2605999999999997,1.69,-59.86,-77.92,138.07,1.7399,1.57,-57.68,-75.61,90.44,1.7526,0.94,-55.94,-77.13,117.17,1.016
2.10,-57.54,-79.83,207.30,2.2605999999999997,1.66,-59.35,-80.17,95.53,1.7399,1.56,-57.88,-77.02,115.47,1.7526,0.92,-56.85,-74.71,122.28,1.016
2.11,-58.00,-81.87,156.96,2.2605999999999997,1.66,-59.01,-77.83,109.72,1.7399,1.56,-56.11,-74.26,128.06,1.7526,0.93,-56.37,-73.20,117.32,1.016
2.11,-57.14,-81.29,166.50,2.2605999999999997,1.63,-58.87,-81.03,91.20,1.7399,1.56,-56.29,-74.81,112.03,1.7526,0.93,-56.74,-74.05,127.31,1.016
2.12,-58.06,-82.85,136.07,2.2605999999999997,1.66,-58.56,-84.69,85.58,1.7399,1.58,-57.49,-77.08,96.41,1.7526,0.92,-56.37,-72.94,143.62,1.016
2.13,-57.14,-81.08,144.21,2.2605999999999997,1.65,-58.35,-80.38,83.64,1.7399,1.56,-56.31,-74.94,103.77,1.7526,0.92,-55.96,-76.42,186.21,1.016
2.10,-58.26,-83.73,125.57,2.2605999999999997,1.69,-57.88,-77.15,109.50,1.7399,1.56,-56.50,-73.51,117.47,1.7526,0.95,-57.11,-74.91,188.04,1.016
2.12,-58.75,-81.08,173.79,2.2605999999999997,1.67,-58.21,-79.03,99.17,1.7399,1.56,-56.11,-73.70,117.05,1.7526,0.95,-56.13,-74.05,158.14,1.016
2.13,-57.45,-80.20,165.83,2.2605999999999997,1.67,-58.19,-81.26,101.36,1.7399,1.58,-56.86,-74.62,114.97,1.7526,0.92,-56.98,-74.48,123.36,1.016
2.13,-57.37,-80.19,213.65,2.2605999999999997,1.67,-58.15,-77.43,91.82,1.7399,1.57,-56.84,-74.33,115.00,1.7526,0.92,-56.12,-72.98,141.97,1.016
2.13,-58.35,-82.17,157.54,2.2605999999999997,1.65,-58.34,-78.48,114.22,1.7399,1.57,-57.18,-76.48,118.19,1.7526,0.94,-56.44,-75.77,125.89,1.016
2.12,-57.24,-79.39,153.21,2.2605999999999997,1.65,-58.34,-78.18,113.11,1.7399,1.54,-56.01,-73.94,116.45,1.7526,0.93,-57.04,-74.53,127.22,1.016
2.12,-57.48,-78.57,175.87,2.2605999999999997,1.67,-58.18,-75.19,127.28,1.7399,1.55,-56.46,-75.79,122.89,1.7526,0.93,-55.55,-73.54,143.81,1.016
2.11,-57.98,-79.65,166.46,2.2605999999999997,1.64,-58.60,-75.87,124.03,1.7399,1.56,-55.65,-74.65,130.03,1.7526,0.92,-56.91,-74.61,136.84,1.016
2.09,-57.80,-79.23,178.42,2.2605999999999997,1.64,-58.83,-76.70,119.92,1.7399,1.57,-55.92,-75.38,146.22,1.7526,0.91,-56.85,-72.79,144.34,1.016
2.13,-58.41,-78.41,149.79,2.2605999999999997,1.64,-58.89,-75.92,132.69,1.7399,1.56,-56.87,-72.96,142.50,1.7526,0.92,-55.80,-76.80,155.07,1.016
2.11,-57.58,-83.39,109.91,2.2605999999999997,1.66,-58.77,-76.35,133.72,1.7399,1.57,-56.63,-72.33,116.87,1.7526,0.93,-55.67,-74.49,139.41,1.016
1.89,-62.08,-80.08,202.65,2.0574,1.82,-56.21,-78.08,131.16,1.8796,1.28,-56.39,-76.46,134.66,1.4351,1.18,-56.05,-80.00,101.12,1.2319
1.87,-62.33,-78.32,266.81,2.0574,1.82,-56.37,-80.28,138.43,1.8796,1.28,-56.04,-75.39,159.07,1.4351,1.20,-56.06,-77.72,107.07,1.2319
1.89,-61.22,-78.95,238.25,2.0574,1.79,-57.15,-82.98,119.37,1.8796,1.27,-56.10,-73.53,194.21,1.4351,1.16,-57.01,-79.51,134.59,1.2319
1.86,-62.99,-79.55,196.30,2.0574,1.82,-56.61,-79.80,142.39,1.8796,1.29,-56.50,-73.99,163.93,1.4351,1.19,-56.59,-77.25,152.25,1.2319
1.89,-60.75,-77.40,220.05,2.0574,1.84,-55.60,-84.73,102.50,1.8796,1.28,-56.49,-74.42,133.00,1.4351,1.20,-56.72,-76.65,95.43,1.2319
1.85,-62.20,-76.68,274.50,2.0574,1.82,-56.52,-79.56,131.22,1.8796,1.22,-55.65,-73.38,154.61,1.4351,1.19,-56.41,-78.68,154.71,1.2319
1.89,-62.21,-77.59,212.70,2.0574,1.83,-56.56,-83.47,144.08,1.8796,1.29,-56.00,-75.20,125.28,1.4351,1.20,-56.11,-77.69,118.83,1.2319
1.89,-62.80,-78.62,252.44,2.0574,1.82,-56.75,-79.15,113.50,1.8796,1.27,-56.70,-74.47,159.71,1.4351,1.16,-56.36,-78.92,109.56,1.2319
1.88,-62.48,-78.03,268.37,2.0574,1.81,-56.35,-81.63,139.93,1.8796,1.28,-56.18,-73.90,144.56,1.4351,1.17,-56.41,-78.99,87.06,1.2319
1.87,-62.80,-77.64,224.25,2.0574,1.79,-56.68,-81.81,147.64,1.8796,1.25,-56.24,-75.78,142.22,1.4351,1.16,-55.76,-79.09,96.23,1.2319
1.85,-63.35,-80.51,198.60,2.0574,1.82,-56.22,-83.66,141.79,1.8796,1.29,-56.53,-74.92,163.89,1.4351,1.19,-55.66,-77.72,110.85,1.2319
1.86,-63.16,-80.43,176.75,2.0574,1.81,-56.32,-82.86,165.42,1.8796,1.28,-56.22,-73.90,145.22,1.4351,1.16,-55.66,-77.92,137.28,1.2319
1.87,-61.72,-78.75,222.00,2.0574,1.82,-56.53,-85.24,124.89,1.8796,1.28,-56.06,-76.17,125.42,1.4351,1.17,-56.30,-79.52,105.00,1.2319
1.88,-61.88,-78.71,188.04,2.0574,1.80,-56.72,-81.12,127.91,1.8796,1.29,-56.77,-75.86,96.80,1.4351,1.16,-56.09,-77.26,150.11,1.2319
1.88,-62.75,-77.60,278.37,2.0574,1.83,-56.81,-82.44,104.50,1.8796,1.30,-57.06,-74.42,123.83,1.4351,1.18,-56.30,-79.18,111.03,1.2319
1.89,-61.71,-78.12,217.10,2.0574,1.80,-56.91,-83.76,118.25,1.8796,1.26,-56.23,-76.27,141.94,1.4351,1.17,-56.01,-78.49,116.47,1.2319
1.89,-62.57,-77.52,219.50,2.0574,1.80,-56.86,-82.79,159.79,1.8796,1.29,-56.39,-76.11,142.12,1.4351,1.17,-56.11,-78.53,153.46,1.2319
1.86,-62.17,-78.90,277.37,2.0574,1.83,-56.18,-82.73,141.57,1.8796,1.28,-56.27,-74.12,166.46,1.4351,1.17,-56.24,-75.33,117.08,1.2319
1.89,-62.26,-77.36,265.44,2.0574,1.83,-56.27,-85.09,130.46,1.8796,1.29,-56.32,-74.76,225.95,1.4351,1.15,-56.23,-75.74,85.83,1.2319
1.87,-63.06,-77.97,272.69,2.0574,1.83,-56.25,-83.48,140.29,1.8796,1.27,-56.31,-74.80,174.04,1.4351,1.15,-56.31,-77.41,125.39,1.2319
1.89,-62.11,-77.59,215.05,2.0574,1.82,-56.20,-83.43,158.12,1.8796,1.28,-57.01,-74.74,165.71,1.4351,1.17,-56.62,-76.06,138.87,1.2319
1.88,-62.78,-77.96,273.56,2.0574,1.85,-56.74,-85.89,90.72,1.8796,1.28,-56.31,-73.97,161.18,1.4351,1.16,-56.80,-76.72,157.82,1.2319
1.89,-62.20,-78.49,147.57,2.0574,1.81,-56.53,-86.32,118.82,1.8796,1.27,-56.40,-73.80,164.57,1.4351,1.16,-56.35,-75.19,155.61,1.2319
1.87,-61.96,-79.19,279.69,2.0574,1.82,-55.43,-82.47,137.46,1.8796,1.29,-56.18,-75.27,164.50,1.4351,1.16,-56.38,-77.99,155.46,1.2319
1.87,-63.85,-79.50,272.25,2.0574,1.80,-56.84,-84.16,122.61,1.8796,1.28,-56.91,-75.66,134.84,1.4351,1.13,-56.88,-76.76,157.57,1.2319
1.88,-63.49,-80.21,207.20,2.0574,1.83,-56.94,-85.15,128.54,1.8796,1.29,-56.69,-73.93,144.84,1.4351,1.13,-57.19,-75.57,139.66,1.2319
1.88,-62.65,-77.50,223.80,2.0574,1.83,-56.82,-86.80,136.87,1.8796,1.26,-56.46,-74.29,127.53,1.4351,1.16,-55.66,-77.63,180.46,1.2319
1.88,-62.02,-77.39,157.04,2.0574,1.82,-56.23,-83.09,115.50,1.8796,1.26,-56.78,-75.58,122.86,1.4351,1.16,-56.18,-77.13,134.97,1.2319
1.89,-63.16,-81.54,182.15,2.0574,1.84,-56.00,-83.53,132.75,1.8796,1.28,-56.17,-74.32,164.39,1.4351,1.17,-56.39,-75.05,135.69,1.2319
1.89,-61.80,-76.88,184.00,2.0574,1.80,-56.55,-84.70,117.54,1.8796,1.29,-56.47,-74.27,162.89,1.4351,1.16,-56.57,-78.48,108.72,1.2319
1.88,-62.53,-79.93,192.75,2.0574,1.80,-56.76,-82.36,116.22,1.8796,1.27,-56.61,-74.62,145.00,1.4351,1.17,-56.13,-75.55,122.69,1.2319
1.88,-62.29,-78.39,183.75,2.0574,1.81,-56.45,-82.75,132.61,1.8796,1.30,-56.09,-73.72,124.97,1.4351,1.16,-56.38,-76.06,158.82,1.2319
1.86,-62.04,-79.35,221.40,2.0574,1.82,-55.64,-83.13,118.50,1.8796,1.26,-56.35,-73.37,161.46,1.4351,1.18,-56.63,-76.68,136.66,1.2319
1.89,-61.74,-79.71,214.65,2.0574,1.82,-55.92,-85.25,105.31,1.8796,1.24,-55.99,-73.14,159.36,1.4351,1.18,-56.31,-77.26,158.00,1.2319
1.86,-62.11,-78.73,186.75,2.0574,1.82,-56.17,-83.69,136.43,1.8796,1.24,-56.17,-75.73,162.54,1.4351,1.14,-55.80,-75.62,141.31,1.2319
1.87,-62.42,-79.22,178.04,2.0574,1.82,-55.87,-83.74,104.78,1.8796,1.26,-56.32,-76.45,138.34,1.4351,1.19,-56.30,-76.35,107.85,1.2319
1.89,-62.17,-78.54,285.31,2.0574,1.80,-56.28,-85.15,109.75,1.8796,1.25,-56.06,-73.59,164.68,1.4351,1.16,-56.53,-77.94,123.11,1.2319
1.88,-62.04,-77.55,272.44,2.0574,1.81,-55.97,-84.49,117.69,1.8796,1.29,-56.07,-74.03,180.00,1.4351,1.17,-56.28,-75.35,159.32,1.2319
1.87,-62.83,-79.00,172.33,2.0574,1.82,-57.06,-85.70,106.72,1.8796,1.26,-56.09,-73.75,104.57,1.4351,1.16,-56.16,-78.23,118.17,1.2319
1.86,-62.76,-78.28,183.96,2.0574,1.82,-56.50,-83.44,118.16,1.8796,1.27,-56.01,-76.46,101.02,1.4351,1.17,-56.13,-75.37,140.44,1.2319
1.88,-62.07,-77.10,182.17,2.0574,1.80,-56.96,-84.21,119.71,1.8796,1.27,-56.20,-76.04,100.48,1.4351,1.16,-56.29,-77.61,132.59,1.2319
1.84,-63.42,-81.81,192.50,2.0574,1.82,-57.12,-84.30,102.91,1.8796,1.29,-56.35,-74.76,97.62,1.4351,1.17,-56.29,-76.35,127.66,1.2319
1.86,-63.20,-77.63,223.30,2.0574,1.83,-56.69,-85.86,113.57,1.8796,1.28,-56.31,-73.62,143.78,1.4351,1.16,-56.62,-76.59,111.55,1.2319
1.87,-64.09,-79.72,199.15,2.0574,1.83,-56.82,-85.85,136.83,1.8796,1.27,-56.43,-77.15,112.94,1.4351,1.16,-56.70,-74.86,153.57,1.2319
1.89,-62.72,-77.75,185.37,2.0574,1.81,-56.01,-83.39,109.59,1.8796,1.29,-56.13,-73.28,166.79,1.4351,1.17,-57.11,-77.22,120.94,1.2319
1.88,-63.21,-78.76,282.50,2.0574,1.83,-56.63,-85.04,114.59,1.8796,1.26,-56.66,-74.20,136.87,1.4351,1.16,-56.39,-77.61,158.39,1.2319
1.86,-63.00,-79.06,243.25,2.0574,1.82,-56.49,-84.15,113.41,1.8796,1.28,-55.98,-75.58,143.69,1.4351,1.18,-56.55,-75.15,107.03,1.2319
1.87,-63.63,-80.80,265.75,2.0574,1.80,-56.13,-83.21,97.97,1.8796,1.28,-56.42,-75.20,104.32,1.4351,1.17,-55.86,-76.81,123.64,1.2319
1.87,-63.17,-77.94,222.15,2.0574,1.81,-56.57,-83.99,125.36,1.8796,1.27,-55.89,-73.48,131.72,1.4351,1.18,-56.28,-75.92,123.42,1.2319
1.85,-63.43,-79.76,245.37,2.0574,1.85,-56.37,-83.34,118.00,1.8796,1.29,-56.21,-76.30,86.12,1.4351,1.17,-56.28,-78.39,137.06,1.2319
1.89,-62.90,-76.81,221.25,2.0574,1.83,-56.56,-84.95,110.28,1.8796,1.27,-56.53,-75.11,122.92,1.4351,1.17,-56.03,-74.79,139.06,1.2319
1.87,-63.38,-79.20,202.50,2.0574,1.84,-56.48,-84.23,109.78,1.8796,1.27,-56.41,-73.83,125.33,1.4351,1.17,-56.70,-78.14,128.56,1.2319
1.89,-63.96,-80.15,201.05,2.0574,1.84,-56.08,-82.19,136.14,1.8796,1.27,-56.41,-75.50,93.58,1.4351,1.18,-55.80,-75.76,160.29,1.2319
1.87,-63.13,-78.77,223.20,2.0574,1.82,-56.25,-82.72,141.21,1.8796,1.29,-56.10,-74.48,130.08,1.4351,1.15,-56.23,-79.37,131.12,1.2319
1.87,-62.77,-78.38,160.68,2.0574,1.82,-56.29,-82.50,123.72,1.8796,1.28,-56.42,-73.66,92.73,1.4351,1.18,-56.44,-77.40,126.12,1.2319
1.87,-62.68,-80.96,168.33,2.0574,1.85,-56.28,-83.18,116.47,1.8796,1.26,-55.81,-75.84,113.28,1.4351,1.16,-55.85,-78.18,133.97,1.2319
1.87,-62.13,-78.53,134.25,2.0574,1.80,-56.12,-84.28,115.72,1.8796,1.27,-56.26,-75.20,132.84,1.4351,1.16,-55.74,-75.72,125.72,1.2319
1.86,-61.91,-77.85,213.20,2.0574,1.81,-57.20,-85.48,76.62,1.8796,1.25,-56.56,-74.24,133.09,1.4351,1.16,-56.01,-75.70,158.11,1.2319
1.87,-63.32,-78.09,224.10,2.0574,1.82,-57.16,-85.63,131.57,1.8796,1.25,-56.41,-75.45,143.59,1.4351,1.15,-56.58,-77.60,125.34,1.2319
1.87,-62.30,-76.84,275.19,2.0574,1.83,-56.81,-85.61,104.75,1.8796,1.27,-56.42,-74.64,123.33,1.4351,1.16,-55.97,-75.60,159.14,1.2319
1.88,-64.05,-79.63,167.92,2.0574,1.84,-56.70,-84.65,123.71,1.8796,1.26,-56.47,-73.21,128.08,1.4351,1.15,-56.72,-79.06,181.79,1.2319
1.85,-62.85,-77.62,158.54,2.0574,1.83,-57.35,-82.83,140.57,1.8796,1.28,-57.09,-76.44,94.54,1.4351,1.17,-56.27,-76.57,137.50,1.2319
1.89,-62.90,-78.35,208.60,2.0574,1.81,-56.75,-83.05,115.34,1.8796,1.29,-56.40,-73.67,129.08,1.4351,1.16,-56.40,-75.33,152.04,1.2319
1.89,-63.37,-82.16,161.96,2.0574,1.83,-57.13,-85.76,100.72,1.8796,1.24,-56.58,-77.67,140.84,1.4351,1.14,-55.94,-76.17,161.25,1.2319
1.88,-62.35,-77.55,265.06,2.0574,1.80,-56.90,-85.08,94.25,1.8796,1.27,-56.59,-75.29,94.79,1.4351,1.16,-56.07,-76.01,159.46,1.2319
1.89,-62.80,-77.36,157.11,2.0574,1.83,-56.85,-84.95,114.31,1.8796,1.29,-55.86,-73.62,141.00,1.4351,1.15,-56.63,-78.50,157.00,1.2319
1.87,-63.19,-78.12,274.75,2.0574,1.83,-56.01,-84.05,92.32,1.8796,1.25,-56.78,-77.76,164.58,1.4351,1.17,-56.13,-75.99,161.89,1.2319
1.86,-62.50,-79.44,277.87,2.0574,1.82,-56.05,-84.34,115.00,1.8796,1.25,-56.52,-75.22,139.59,1.4351,1.15,-56.49,-75.32,139.25,1.2319
1.89,-62.15,-76.63,277.44,2.0574,1.84,-57.04,-84.62,102.31,1.8796,1.29,-56.27,-73.57,138.12,1.4351,1.18,-56.32,-75.68,138.46,1.2319
1.89,-63.71,-80.74,198.25,2.0574,1.84,-56.97,-85.46,95.81,1.8796,1.26,-56.30,-75.58,114.53,1.4351,1.16,-56.45,-77.70,139.56,1.2319
1.88,-62.76,-77.13,180.79,2.0574,1.84,-56.91,-85.36,109.81,1.8796,1.27,-56.84,-74.91,154.29,1.4351,1.17,-56.18,-77.45,111.97,1.2319
